"index","age","job","marital","education","credit_default","balance","housing_loan","personal_loan","contact","duration_sec","campaign","pdays","previous","poutcome","subscription","date","weekday"
12194,58,"admin.","single","secondary","no",247,"no","yes","unknown",66,6,-1,0,"unknown","no","2008-06-20","Friday"
12195,37,"services","divorced","secondary","no",523,"no","no","unknown",35,7,-1,0,"unknown","no","2008-06-20","Friday"
12196,25,"blue-collar","single","secondary","no",94,"yes","yes","unknown",22,16,-1,0,"unknown","no","2008-06-20","Friday"
12197,47,"unemployed","divorced","tertiary","no",780,"no","no","unknown",447,2,-1,0,"unknown","no","2008-06-20","Friday"
12198,52,"blue-collar","married","secondary","no",2276,"no","no","unknown",83,3,-1,0,"unknown","no","2008-06-20","Friday"
12199,36,"admin.","married","tertiary","no",425,"no","no","unknown",11,4,-1,0,"unknown","no","2008-06-20","Friday"
12200,52,"technician","divorced","secondary","no",2816,"no","no","unknown",492,3,-1,0,"unknown","no","2008-06-20","Friday"
12201,45,"technician","single","tertiary","no",302,"yes","no","unknown",36,4,-1,0,"unknown","no","2008-06-20","Friday"
12202,56,"entrepreneur","married","unknown","no",575,"no","no","unknown",18,2,-1,0,"unknown","no","2008-06-20","Friday"
12203,54,"unknown","married","unknown","no",2508,"no","no","unknown",34,8,-1,0,"unknown","no","2008-06-20","Friday"
12204,35,"blue-collar","married","secondary","no",344,"yes","no","unknown",11,18,-1,0,"unknown","no","2008-06-20","Friday"
12205,36,"technician","married","tertiary","no",-718,"yes","no","unknown",11,20,-1,0,"unknown","no","2008-06-20","Friday"
12206,48,"retired","single","primary","no",0,"no","no","unknown",9,16,-1,0,"unknown","no","2008-06-20","Friday"
12207,40,"blue-collar","married","primary","no",238,"no","no","unknown",6,3,-1,0,"unknown","no","2008-06-20","Friday"
12208,36,"student","single","secondary","no",904,"no","no","unknown",10,8,-1,0,"unknown","no","2008-06-20","Friday"
12209,36,"blue-collar","married","secondary","no",873,"yes","no","unknown",44,3,-1,0,"unknown","no","2008-06-20","Friday"
12210,51,"management","single","tertiary","no",1348,"yes","no","unknown",9,19,-1,0,"unknown","no","2008-06-20","Friday"
12211,30,"management","married","tertiary","no",-250,"yes","no","unknown",11,6,-1,0,"unknown","no","2008-06-20","Friday"
12212,40,"admin.","married","secondary","no",67,"no","yes","unknown",70,5,-1,0,"unknown","no","2008-06-20","Friday"
12213,47,"blue-collar","divorced","secondary","no",18,"yes","no","unknown",12,24,-1,0,"unknown","no","2008-06-20","Friday"
12214,46,"management","divorced","tertiary","no",-49,"yes","no","unknown",10,23,-1,0,"unknown","no","2008-06-20","Friday"
12215,28,"blue-collar","single","secondary","no",-267,"yes","no","unknown",86,4,-1,0,"unknown","no","2008-06-20","Friday"
12216,45,"technician","married","secondary","no",3492,"yes","yes","unknown",46,4,-1,0,"unknown","no","2008-06-20","Friday"
12217,39,"technician","single","tertiary","no",861,"no","no","unknown",32,5,-1,0,"unknown","no","2008-06-20","Friday"
12218,56,"unknown","married","unknown","no",778,"no","no","unknown",32,4,-1,0,"unknown","no","2008-06-20","Friday"
12219,60,"blue-collar","married","primary","no",1472,"no","no","unknown",36,4,-1,0,"unknown","no","2008-06-20","Friday"
12220,53,"blue-collar","married","unknown","no",-491,"yes","no","unknown",124,4,-1,0,"unknown","no","2008-06-20","Friday"
12221,56,"retired","married","tertiary","no",5769,"no","no","unknown",15,3,-1,0,"unknown","no","2008-06-20","Friday"
12222,51,"self-employed","married","secondary","no",1377,"no","no","unknown",9,2,-1,0,"unknown","no","2008-06-20","Friday"
12223,46,"admin.","married","unknown","no",2115,"yes","no","unknown",10,3,-1,0,"unknown","no","2008-06-20","Friday"
12224,45,"blue-collar","married","secondary","no",-35,"yes","yes","unknown",145,24,-1,0,"unknown","no","2008-06-20","Friday"
12225,39,"technician","married","tertiary","no",-218,"no","no","unknown",8,13,-1,0,"unknown","no","2008-06-20","Friday"
12226,39,"technician","single","secondary","no",10236,"no","no","unknown",10,3,-1,0,"unknown","no","2008-06-20","Friday"
12227,45,"housemaid","divorced","tertiary","no",2098,"no","no","unknown",81,3,-1,0,"unknown","no","2008-06-20","Friday"
12228,35,"blue-collar","married","secondary","no",306,"no","no","unknown",12,8,-1,0,"unknown","no","2008-06-20","Friday"
12229,25,"services","single","secondary","no",3856,"yes","no","unknown",16,28,-1,0,"unknown","no","2008-06-20","Friday"
12230,40,"unemployed","married","tertiary","no",1558,"yes","no","unknown",44,15,-1,0,"unknown","no","2008-06-20","Friday"
12231,40,"blue-collar","married","secondary","no",925,"yes","yes","unknown",22,8,-1,0,"unknown","no","2008-06-20","Friday"
12232,38,"blue-collar","married","secondary","no",0,"no","no","unknown",152,5,-1,0,"unknown","no","2008-06-20","Friday"
12233,45,"unemployed","married","secondary","no",736,"no","no","unknown",13,2,-1,0,"unknown","no","2008-06-20","Friday"
12234,47,"services","married","secondary","no",0,"no","yes","unknown",51,2,-1,0,"unknown","no","2008-06-20","Friday"
12235,57,"retired","married","secondary","no",274,"no","yes","unknown",41,3,-1,0,"unknown","no","2008-06-20","Friday"
12236,35,"services","divorced","secondary","no",1529,"no","no","unknown",20,5,-1,0,"unknown","no","2008-06-20","Friday"
12237,47,"management","married","tertiary","no",866,"no","no","unknown",7,7,-1,0,"unknown","no","2008-06-20","Friday"
12238,57,"retired","married","secondary","no",573,"no","no","unknown",53,11,-1,0,"unknown","no","2008-06-20","Friday"
12239,48,"admin.","married","primary","no",607,"no","no","unknown",29,2,-1,0,"unknown","no","2008-06-20","Friday"
12240,42,"management","married","tertiary","no",-1613,"yes","no","unknown",9,18,-1,0,"unknown","no","2008-06-20","Friday"
12241,44,"blue-collar","married","primary","no",2657,"yes","no","unknown",202,2,-1,0,"unknown","no","2008-06-20","Friday"
12242,36,"blue-collar","divorced","secondary","no",1237,"yes","no","unknown",310,2,-1,0,"unknown","no","2008-06-20","Friday"
12243,41,"services","single","secondary","no",0,"no","no","unknown",204,2,-1,0,"unknown","no","2008-06-20","Friday"
12244,60,"self-employed","married","secondary","no",17339,"no","no","unknown",50,11,-1,0,"unknown","no","2008-06-20","Friday"
12245,49,"unknown","married","secondary","no",4846,"no","no","unknown",638,9,-1,0,"unknown","no","2008-06-20","Friday"
12246,45,"self-employed","single","primary","no",112,"no","no","unknown",298,4,-1,0,"unknown","no","2008-06-20","Friday"
12247,36,"unemployed","married","tertiary","no",4145,"no","no","unknown",988,4,-1,0,"unknown","yes","2008-06-20","Friday"
12357,27,"blue-collar","married","primary","no",-413,"no","yes","unknown",422,6,-1,0,"unknown","yes","2008-06-27","Friday"
12358,32,"admin.","married","secondary","no",187,"no","yes","unknown",381,3,-1,0,"unknown","no","2008-06-27","Friday"
12359,32,"admin.","divorced","secondary","no",-241,"no","yes","unknown",856,2,-1,0,"unknown","yes","2008-06-27","Friday"
12360,47,"services","married","secondary","no",1160,"yes","no","unknown",59,4,-1,0,"unknown","no","2008-06-27","Friday"
12361,44,"services","married","secondary","no",-618,"no","yes","unknown",198,2,-1,0,"unknown","no","2008-06-27","Friday"
12362,27,"technician","married","secondary","no",594,"yes","no","unknown",433,4,-1,0,"unknown","no","2008-06-27","Friday"
12363,53,"services","married","primary","no",931,"no","no","unknown",159,2,-1,0,"unknown","no","2008-06-27","Friday"
12364,30,"services","single","secondary","no",1487,"no","yes","unknown",207,3,-1,0,"unknown","no","2008-06-27","Friday"
12365,32,"blue-collar","divorced","unknown","no",291,"yes","yes","unknown",120,6,-1,0,"unknown","no","2008-06-27","Friday"
12366,29,"technician","married","tertiary","no",-722,"no","yes","unknown",121,4,-1,0,"unknown","no","2008-06-27","Friday"
12367,57,"retired","married","secondary","no",-418,"no","yes","unknown",95,1,-1,0,"unknown","no","2008-06-27","Friday"
12368,30,"blue-collar","married","primary","no",62,"no","no","unknown",213,1,-1,0,"unknown","no","2008-06-27","Friday"
12369,32,"housemaid","married","primary","no",7,"no","yes","unknown",110,1,-1,0,"unknown","no","2008-06-27","Friday"
12370,53,"retired","married","primary","no",0,"no","yes","unknown",747,1,-1,0,"unknown","no","2008-06-27","Friday"
12371,26,"blue-collar","married","secondary","no",1128,"yes","yes","unknown",111,3,-1,0,"unknown","no","2008-06-27","Friday"
12372,21,"blue-collar","single","secondary","no",820,"yes","no","unknown",302,2,-1,0,"unknown","no","2008-06-27","Friday"
12373,43,"management","married","tertiary","no",544,"yes","no","unknown",154,6,-1,0,"unknown","no","2008-06-27","Friday"
12374,57,"housemaid","married","primary","no",85,"no","no","unknown",194,1,-1,0,"unknown","no","2008-06-27","Friday"
12375,50,"management","married","tertiary","no",877,"no","yes","unknown",181,1,-1,0,"unknown","no","2008-06-27","Friday"
12376,55,"retired","married","primary","no",2,"no","no","unknown",392,4,-1,0,"unknown","no","2008-06-27","Friday"
12377,58,"services","married","primary","no",65,"no","no","unknown",162,1,-1,0,"unknown","no","2008-06-27","Friday"
12378,25,"blue-collar","single","unknown","no",373,"yes","no","unknown",634,2,-1,0,"unknown","no","2008-06-27","Friday"
12379,57,"blue-collar","married","primary","no",-238,"no","no","unknown",79,1,-1,0,"unknown","no","2008-06-27","Friday"
12380,30,"blue-collar","married","secondary","no",1131,"yes","yes","unknown",148,5,-1,0,"unknown","no","2008-06-27","Friday"
12381,39,"technician","married","secondary","no",0,"no","yes","unknown",103,1,-1,0,"unknown","no","2008-06-27","Friday"
12382,55,"retired","single","primary","no",700,"no","yes","unknown",141,1,-1,0,"unknown","no","2008-06-27","Friday"
12383,56,"management","married","tertiary","no",382,"no","no","unknown",244,2,-1,0,"unknown","no","2008-06-27","Friday"
12384,33,"blue-collar","single","primary","no",837,"yes","no","unknown",250,8,-1,0,"unknown","no","2008-06-27","Friday"
12385,54,"technician","divorced","secondary","no",255,"yes","no","unknown",140,2,-1,0,"unknown","no","2008-06-27","Friday"
12386,49,"technician","married","secondary","yes",-1680,"yes","yes","unknown",92,4,-1,0,"unknown","no","2008-06-27","Friday"
12387,28,"services","married","secondary","no",4,"yes","no","unknown",133,5,-1,0,"unknown","no","2008-06-27","Friday"
12388,46,"entrepreneur","married","secondary","no",4,"yes","yes","unknown",216,1,-1,0,"unknown","no","2008-06-27","Friday"
12389,51,"blue-collar","married","tertiary","no",84,"no","yes","unknown",269,1,-1,0,"unknown","no","2008-06-27","Friday"
12390,42,"admin.","divorced","secondary","no",23,"no","yes","unknown",397,1,-1,0,"unknown","no","2008-06-27","Friday"
12391,60,"retired","divorced","primary","no",95,"no","yes","unknown",244,1,-1,0,"unknown","no","2008-06-27","Friday"
12392,31,"blue-collar","married","primary","no",-423,"yes","yes","unknown",135,2,-1,0,"unknown","no","2008-06-27","Friday"
12393,34,"technician","married","secondary","no",2019,"yes","yes","unknown",102,1,-1,0,"unknown","no","2008-06-27","Friday"
12394,29,"admin.","single","secondary","no",11,"no","no","unknown",326,1,-1,0,"unknown","no","2008-06-27","Friday"
12395,51,"services","married","secondary","no",144,"no","yes","unknown",153,2,-1,0,"unknown","no","2008-06-27","Friday"
12396,60,"retired","married","secondary","no",78,"no","yes","unknown",151,2,-1,0,"unknown","no","2008-06-27","Friday"
12397,60,"blue-collar","married","primary","no",109,"no","no","unknown",349,5,-1,0,"unknown","no","2008-06-27","Friday"
12398,56,"blue-collar","married","primary","no",0,"no","no","unknown",291,2,-1,0,"unknown","no","2008-06-27","Friday"
12399,52,"blue-collar","single","secondary","no",2430,"yes","yes","unknown",185,3,-1,0,"unknown","no","2008-06-27","Friday"
12400,41,"admin.","divorced","secondary","no",2970,"no","yes","unknown",169,2,-1,0,"unknown","no","2008-06-27","Friday"
12401,24,"services","single","secondary","no",11,"yes","no","unknown",114,4,-1,0,"unknown","no","2008-06-27","Friday"
12402,55,"blue-collar","married","primary","no",-79,"no","yes","unknown",293,3,-1,0,"unknown","no","2008-06-27","Friday"
12403,34,"admin.","single","secondary","no",-478,"yes","yes","unknown",111,4,-1,0,"unknown","no","2008-06-27","Friday"
12404,36,"technician","married","secondary","no",283,"yes","yes","unknown",56,2,-1,0,"unknown","no","2008-06-27","Friday"
12405,34,"technician","divorced","secondary","no",89,"yes","no","unknown",101,5,-1,0,"unknown","no","2008-06-27","Friday"
12406,24,"management","single","secondary","no",653,"yes","no","unknown",247,3,-1,0,"unknown","no","2008-06-27","Friday"
12589,36,"technician","married","unknown","no",88,"yes","yes","unknown",124,2,-1,0,"unknown","no","2008-07-04","Friday"
12590,56,"management","divorced","tertiary","no",94,"no","no","unknown",121,1,-1,0,"unknown","no","2008-07-04","Friday"
12591,44,"entrepreneur","married","tertiary","no",1080,"no","yes","unknown",566,3,-1,0,"unknown","no","2008-07-04","Friday"
12592,31,"technician","single","unknown","no",365,"no","no","unknown",257,1,-1,0,"unknown","no","2008-07-04","Friday"
12593,47,"technician","married","secondary","no",321,"yes","yes","unknown",111,1,-1,0,"unknown","no","2008-07-04","Friday"
12594,48,"blue-collar","married","secondary","no",-19,"no","yes","unknown",270,1,-1,0,"unknown","no","2008-07-04","Friday"
12595,31,"admin.","single","secondary","no",144,"yes","no","unknown",43,11,-1,0,"unknown","no","2008-07-04","Friday"
12596,39,"blue-collar","married","primary","no",192,"no","no","unknown",433,1,-1,0,"unknown","no","2008-07-04","Friday"
12597,30,"services","single","tertiary","no",0,"no","no","unknown",71,1,-1,0,"unknown","no","2008-07-04","Friday"
12598,30,"technician","single","secondary","no",656,"no","yes","unknown",523,1,-1,0,"unknown","no","2008-07-04","Friday"
12599,31,"technician","single","secondary","no",223,"no","no","unknown",49,1,-1,0,"unknown","no","2008-07-04","Friday"
12600,49,"retired","married","primary","no",-37,"no","no","unknown",191,2,-1,0,"unknown","no","2008-07-04","Friday"
12601,26,"blue-collar","married","secondary","no",128,"no","no","unknown",355,1,-1,0,"unknown","no","2008-07-04","Friday"
12602,34,"technician","married","secondary","no",173,"no","no","unknown",31,1,-1,0,"unknown","no","2008-07-04","Friday"
12603,36,"admin.","married","secondary","no",75,"yes","no","unknown",52,4,-1,0,"unknown","no","2008-07-04","Friday"
12604,31,"admin.","married","secondary","no",-36,"yes","yes","unknown",64,1,-1,0,"unknown","no","2008-07-04","Friday"
12605,25,"management","single","tertiary","no",115,"no","yes","unknown",60,1,-1,0,"unknown","no","2008-07-04","Friday"
12606,42,"management","single","tertiary","no",1156,"yes","no","unknown",62,1,-1,0,"unknown","no","2008-07-04","Friday"
12607,32,"services","single","secondary","no",335,"yes","yes","unknown",99,1,-1,0,"unknown","no","2008-07-04","Friday"
12608,32,"admin.","single","tertiary","no",-59,"no","yes","unknown",192,1,-1,0,"unknown","no","2008-07-04","Friday"
12609,36,"technician","married","secondary","no",644,"no","no","unknown",133,1,-1,0,"unknown","no","2008-07-04","Friday"
12610,46,"management","single","tertiary","no",655,"no","yes","unknown",68,1,-1,0,"unknown","no","2008-07-04","Friday"
12611,31,"blue-collar","single","secondary","no",-322,"no","yes","unknown",208,1,-1,0,"unknown","no","2008-07-04","Friday"
12612,37,"technician","single","tertiary","no",487,"no","yes","unknown",30,2,-1,0,"unknown","no","2008-07-04","Friday"
12613,26,"admin.","married","secondary","no",-401,"yes","yes","unknown",246,1,-1,0,"unknown","no","2008-07-04","Friday"
12614,36,"management","married","secondary","no",2637,"no","no","unknown",219,1,-1,0,"unknown","no","2008-07-04","Friday"
12615,31,"blue-collar","married","secondary","no",33,"no","no","unknown",165,2,-1,0,"unknown","no","2008-07-04","Friday"
12616,35,"admin.","married","secondary","yes",0,"no","yes","unknown",105,3,-1,0,"unknown","no","2008-07-04","Friday"
12617,30,"blue-collar","married","primary","no",5956,"yes","yes","unknown",538,1,-1,0,"unknown","no","2008-07-04","Friday"
12618,36,"management","married","tertiary","no",59,"yes","yes","unknown",100,1,-1,0,"unknown","no","2008-07-04","Friday"
12619,24,"admin.","single","secondary","no",-346,"yes","no","unknown",164,2,-1,0,"unknown","no","2008-07-04","Friday"
12620,26,"blue-collar","married","secondary","no",115,"yes","no","unknown",46,3,-1,0,"unknown","no","2008-07-04","Friday"
12621,27,"services","single","secondary","no",243,"no","yes","unknown",253,1,-1,0,"unknown","no","2008-07-04","Friday"
12622,59,"housemaid","married","primary","no",153,"no","no","unknown",133,3,-1,0,"unknown","no","2008-07-04","Friday"
12623,36,"technician","married","primary","no",0,"no","no","unknown",584,1,-1,0,"unknown","yes","2008-07-04","Friday"
12624,28,"admin.","single","secondary","no",1143,"yes","yes","unknown",260,3,-1,0,"unknown","no","2008-07-04","Friday"
12625,31,"housemaid","married","primary","no",46,"no","no","unknown",126,4,-1,0,"unknown","no","2008-07-04","Friday"
12626,35,"management","married","secondary","no",0,"no","yes","unknown",121,1,-1,0,"unknown","no","2008-07-04","Friday"
12627,37,"management","married","tertiary","no",1265,"no","yes","unknown",101,1,-1,0,"unknown","no","2008-07-04","Friday"
12628,59,"retired","divorced","primary","no",-110,"no","yes","unknown",195,1,-1,0,"unknown","no","2008-07-04","Friday"
12629,32,"technician","single","secondary","no",-28,"no","yes","unknown",400,1,-1,0,"unknown","no","2008-07-04","Friday"
12630,40,"blue-collar","married","primary","no",13,"yes","no","unknown",178,1,-1,0,"unknown","no","2008-07-04","Friday"
12631,29,"services","married","primary","no",-102,"no","no","unknown",134,1,-1,0,"unknown","no","2008-07-04","Friday"
12632,41,"services","married","secondary","no",6618,"yes","no","unknown",104,1,-1,0,"unknown","no","2008-07-04","Friday"
12633,25,"unemployed","single","secondary","no",34,"no","yes","unknown",316,1,-1,0,"unknown","no","2008-07-04","Friday"
12634,34,"admin.","divorced","secondary","no",183,"no","yes","unknown",88,1,-1,0,"unknown","no","2008-07-04","Friday"
12635,37,"blue-collar","single","primary","no",1210,"no","no","unknown",742,1,-1,0,"unknown","no","2008-07-04","Friday"
12636,26,"blue-collar","single","secondary","no",-333,"no","yes","unknown",692,1,-1,0,"unknown","no","2008-07-04","Friday"
12637,36,"management","single","tertiary","no",678,"no","yes","unknown",85,3,-1,0,"unknown","no","2008-07-04","Friday"
12638,56,"services","divorced","secondary","no",1347,"no","yes","unknown",678,2,-1,0,"unknown","no","2008-07-04","Friday"
12639,29,"admin.","single","secondary","no",2802,"no","yes","unknown",840,2,-1,0,"unknown","no","2008-07-04","Friday"
12640,31,"blue-collar","single","secondary","no",-27,"no","no","unknown",96,2,-1,0,"unknown","no","2008-07-04","Friday"
12641,57,"retired","married","secondary","no",156,"no","yes","unknown",106,2,-1,0,"unknown","no","2008-07-04","Friday"
12642,30,"admin.","single","tertiary","no",218,"no","no","unknown",137,2,-1,0,"unknown","no","2008-07-04","Friday"
12643,28,"admin.","married","secondary","no",934,"yes","no","unknown",53,2,-1,0,"unknown","no","2008-07-04","Friday"
12644,45,"services","single","secondary","no",184,"yes","yes","unknown",89,2,-1,0,"unknown","no","2008-07-04","Friday"
12645,26,"technician","single","tertiary","no",36,"no","yes","unknown",502,2,-1,0,"unknown","no","2008-07-04","Friday"
12646,51,"blue-collar","married","secondary","no",328,"no","no","unknown",203,1,-1,0,"unknown","no","2008-07-04","Friday"
12647,50,"management","married","tertiary","no",453,"no","yes","unknown",608,1,-1,0,"unknown","no","2008-07-04","Friday"
12648,45,"blue-collar","divorced","primary","no",8,"no","yes","unknown",407,1,-1,0,"unknown","no","2008-07-04","Friday"
12649,37,"self-employed","divorced","tertiary","no",60,"no","yes","unknown",426,3,-1,0,"unknown","no","2008-07-04","Friday"
12650,29,"services","single","primary","no",339,"no","no","unknown",1576,3,-1,0,"unknown","yes","2008-07-04","Friday"
12651,31,"technician","married","secondary","no",134,"no","yes","unknown",468,6,-1,0,"unknown","no","2008-07-04","Friday"
12652,44,"blue-collar","married","secondary","no",1697,"yes","no","unknown",150,2,-1,0,"unknown","yes","2008-07-04","Friday"
12653,48,"blue-collar","divorced","primary","no",19,"no","yes","unknown",327,1,-1,0,"unknown","no","2008-07-04","Friday"
12654,53,"blue-collar","married","primary","no",207,"no","yes","unknown",212,1,-1,0,"unknown","no","2008-07-04","Friday"
12655,26,"blue-collar","single","secondary","no",177,"no","yes","unknown",235,1,-1,0,"unknown","no","2008-07-04","Friday"
12656,61,"retired","married","unknown","no",-492,"no","yes","unknown",333,1,-1,0,"unknown","no","2008-07-04","Friday"
12657,27,"management","single","secondary","no",35,"no","no","cellular",255,1,-1,0,"unknown","no","2008-07-04","Friday"
12658,54,"blue-collar","married","primary","no",466,"no","no","cellular",297,1,-1,0,"unknown","no","2008-07-04","Friday"
12659,43,"blue-collar","married","secondary","no",105,"no","yes","cellular",668,2,-1,0,"unknown","no","2008-07-04","Friday"
12660,31,"technician","single","secondary","no",19,"no","no","telephone",65,2,-1,0,"unknown","no","2008-07-04","Friday"
12661,27,"technician","single","secondary","no",126,"yes","yes","cellular",436,4,-1,0,"unknown","no","2008-07-04","Friday"
12662,28,"blue-collar","single","secondary","no",-127,"yes","no","cellular",1044,3,-1,0,"unknown","yes","2008-07-04","Friday"
12663,50,"blue-collar","married","secondary","no",1329,"yes","yes","telephone",141,2,-1,0,"unknown","no","2008-07-04","Friday"
12664,29,"blue-collar","single","primary","no",343,"no","no","cellular",39,2,-1,0,"unknown","no","2008-07-04","Friday"
12665,25,"blue-collar","single","secondary","no",192,"no","no","telephone",112,2,-1,0,"unknown","no","2008-07-04","Friday"
12666,38,"blue-collar","married","secondary","no",43,"no","yes","cellular",135,3,-1,0,"unknown","no","2008-07-04","Friday"
12667,36,"technician","single","secondary","no",-272,"no","yes","cellular",53,6,-1,0,"unknown","no","2008-07-04","Friday"
12668,32,"blue-collar","divorced","primary","no",4805,"no","yes","cellular",138,3,-1,0,"unknown","no","2008-07-04","Friday"
12669,44,"technician","married","tertiary","no",1146,"no","no","cellular",178,2,-1,0,"unknown","no","2008-07-04","Friday"
12670,37,"blue-collar","married","primary","no",380,"yes","yes","cellular",548,2,-1,0,"unknown","no","2008-07-04","Friday"
12671,48,"services","married","secondary","no",1355,"no","no","cellular",134,2,-1,0,"unknown","no","2008-07-04","Friday"
12672,30,"admin.","married","secondary","no",215,"no","yes","cellular",95,2,-1,0,"unknown","no","2008-07-04","Friday"
12673,54,"technician","married","secondary","no",187,"no","yes","cellular",273,3,-1,0,"unknown","no","2008-07-04","Friday"
12674,36,"unemployed","divorced","primary","no",0,"no","no","telephone",304,3,-1,0,"unknown","no","2008-07-04","Friday"
12675,33,"technician","single","secondary","no",555,"no","yes","cellular",425,2,-1,0,"unknown","no","2008-07-04","Friday"
12676,34,"services","married","secondary","no",295,"yes","yes","cellular",64,1,-1,0,"unknown","no","2008-07-04","Friday"
12677,28,"services","single","secondary","no",-116,"no","yes","cellular",276,1,-1,0,"unknown","no","2008-07-04","Friday"
12678,33,"management","married","secondary","no",4385,"no","yes","cellular",92,1,-1,0,"unknown","no","2008-07-04","Friday"
12679,30,"services","married","secondary","no",137,"no","no","cellular",407,1,-1,0,"unknown","no","2008-07-04","Friday"
14015,41,"blue-collar","married","primary","no",372,"yes","no","telephone",117,1,-1,0,"unknown","no","2008-07-11","Friday"
14016,39,"housemaid","married","primary","no",2460,"no","no","cellular",194,3,-1,0,"unknown","no","2008-07-11","Friday"
14017,29,"admin.","married","secondary","no",111,"no","yes","cellular",114,1,-1,0,"unknown","no","2008-07-11","Friday"
14018,41,"technician","single","secondary","no",-618,"yes","yes","cellular",215,1,-1,0,"unknown","no","2008-07-11","Friday"
14019,30,"admin.","single","tertiary","no",5,"no","yes","cellular",58,1,-1,0,"unknown","no","2008-07-11","Friday"
14020,48,"self-employed","married","secondary","no",-817,"yes","no","cellular",175,1,-1,0,"unknown","no","2008-07-11","Friday"
14021,44,"management","married","tertiary","no",756,"yes","no","cellular",122,2,-1,0,"unknown","no","2008-07-11","Friday"
14022,56,"blue-collar","single","primary","no",533,"no","yes","cellular",166,1,-1,0,"unknown","no","2008-07-11","Friday"
14023,35,"management","married","tertiary","no",0,"no","no","cellular",89,1,-1,0,"unknown","no","2008-07-11","Friday"
14024,59,"management","married","tertiary","no",0,"yes","no","telephone",189,1,-1,0,"unknown","no","2008-07-11","Friday"
14025,40,"admin.","married","secondary","no",149,"yes","no","cellular",159,1,-1,0,"unknown","no","2008-07-11","Friday"
14026,36,"technician","married","secondary","no",3832,"yes","no","cellular",393,1,-1,0,"unknown","no","2008-07-11","Friday"
14027,32,"management","married","tertiary","no",1196,"yes","no","cellular",508,1,-1,0,"unknown","no","2008-07-11","Friday"
14028,26,"management","married","tertiary","no",17,"no","yes","cellular",522,1,-1,0,"unknown","no","2008-07-11","Friday"
14029,28,"blue-collar","single","secondary","no",455,"yes","no","cellular",166,1,-1,0,"unknown","no","2008-07-11","Friday"
14030,38,"blue-collar","married","secondary","no",50,"yes","yes","cellular",545,2,-1,0,"unknown","no","2008-07-11","Friday"
14031,51,"management","divorced","tertiary","no",1988,"yes","no","cellular",67,1,-1,0,"unknown","no","2008-07-11","Friday"
14032,40,"self-employed","married","primary","no",42,"no","no","cellular",264,3,-1,0,"unknown","no","2008-07-11","Friday"
14033,32,"self-employed","married","secondary","no",514,"yes","no","cellular",812,1,-1,0,"unknown","yes","2008-07-11","Friday"
14034,38,"technician","single","secondary","no",373,"yes","no","cellular",404,1,-1,0,"unknown","no","2008-07-11","Friday"
14035,26,"housemaid","married","secondary","no",-759,"yes","no","cellular",191,1,-1,0,"unknown","no","2008-07-11","Friday"
14036,54,"management","married","tertiary","no",95,"no","no","cellular",104,1,-1,0,"unknown","no","2008-07-11","Friday"
14037,27,"services","single","secondary","no",70,"yes","no","cellular",170,1,-1,0,"unknown","no","2008-07-11","Friday"
14038,34,"management","married","tertiary","no",-73,"yes","no","cellular",90,1,-1,0,"unknown","no","2008-07-11","Friday"
14039,38,"admin.","married","secondary","no",-728,"yes","no","cellular",333,1,-1,0,"unknown","no","2008-07-11","Friday"
14040,36,"technician","married","secondary","no",-456,"yes","no","cellular",252,1,-1,0,"unknown","no","2008-07-11","Friday"
14041,33,"blue-collar","married","secondary","no",0,"yes","yes","cellular",443,1,-1,0,"unknown","no","2008-07-11","Friday"
14042,59,"admin.","divorced","tertiary","no",39,"no","no","cellular",67,1,-1,0,"unknown","no","2008-07-11","Friday"
14043,39,"technician","married","secondary","no",37,"yes","yes","cellular",467,1,-1,0,"unknown","no","2008-07-11","Friday"
14044,38,"technician","single","secondary","no",1932,"yes","no","cellular",159,1,-1,0,"unknown","no","2008-07-11","Friday"
14045,51,"technician","married","secondary","no",-192,"yes","no","telephone",57,1,-1,0,"unknown","no","2008-07-11","Friday"
14046,37,"blue-collar","single","secondary","no",1672,"yes","no","cellular",484,1,-1,0,"unknown","no","2008-07-11","Friday"
14047,34,"management","married","tertiary","no",161,"yes","no","cellular",378,1,-1,0,"unknown","no","2008-07-11","Friday"
14048,34,"blue-collar","married","primary","no",479,"no","no","cellular",772,1,-1,0,"unknown","no","2008-07-11","Friday"
14049,35,"services","married","secondary","no",372,"yes","no","cellular",230,1,-1,0,"unknown","no","2008-07-11","Friday"
14050,36,"management","single","tertiary","no",1339,"yes","no","cellular",136,1,-1,0,"unknown","no","2008-07-11","Friday"
14051,51,"technician","divorced","secondary","no",550,"yes","no","cellular",451,1,-1,0,"unknown","no","2008-07-11","Friday"
14052,27,"admin.","married","secondary","no",941,"yes","no","cellular",124,1,-1,0,"unknown","no","2008-07-11","Friday"
14053,37,"technician","divorced","secondary","no",0,"yes","no","cellular",283,1,-1,0,"unknown","no","2008-07-11","Friday"
14054,34,"management","single","tertiary","no",1049,"yes","no","cellular",55,1,-1,0,"unknown","no","2008-07-11","Friday"
14055,33,"technician","married","tertiary","no",236,"yes","no","cellular",203,1,-1,0,"unknown","no","2008-07-11","Friday"
14056,37,"blue-collar","single","secondary","no",263,"no","no","cellular",143,2,-1,0,"unknown","no","2008-07-11","Friday"
14057,33,"admin.","single","secondary","no",32,"no","no","cellular",43,1,-1,0,"unknown","no","2008-07-11","Friday"
